time,angle
2.635345,2.765084
2.655365,2.768483
2.675354,2.757589
2.695374,2.754612
2.715363,2.729685
2.735352,2.72004
2.755371,2.713411
2.77536,2.712617
2.795349,2.710884
2.815369,2.707972
2.835358,2.705008
2.855347,2.697867
2.875366,2.689484
2.895355,2.670092
2.915375,2.658724
2.935364,2.640656
2.955353,2.61142
2.975372,2.606739
2.995361,2.593979
3.01535,2.585093
3.03537,2.575672
3.055359,2.559981
3.075348,2.548546
3.095367,2.544342
3.115356,2.533147
3.135345,2.515402
3.155365,2.502774
3.175354,2.495411
3.195374,2.491725
3.215363,2.474144
3.235352,2.479732
3.255371,2.464279
3.27536,2.471242
3.295349,2.467214
3.315369,2.470043
3.335358,2.475543
3.355347,2.474392
3.375366,2.478577
3.395355,2.476626
3.415375,2.486371
3.435364,2.50556
3.455353,2.499935
3.475372,2.516347
3.495361,2.530393
3.51535,2.538373
3.53537,2.55373
3.555359,2.568348
3.575348,2.581218
3.595367,2.600403
3.615356,2.607769
3.635345,2.61094
3.655365,2.600157
3.675354,2.585685
3.695374,2.598562
3.715363,2.606663
3.735352,2.620776
3.755371,2.644139
3.77536,2.649838
3.795349,2.658195
3.815369,2.646475
3.835358,2.661691
3.855347,2.661926
3.875366,2.685582
3.895355,2.671391
3.915375,2.672479
3.935364,2.657718
3.955353,2.670192
3.975372,2.691849
3.995361,2.696034
4.01535,2.700804
4.03537,2.703842
4.055359,2.710582
4.075348,2.727748
4.095367,2.729089
4.115356,2.740011
4.135345,2.72735
4.155365,2.728966
4.175354,2.714878
4.195374,2.724895
4.215363,2.742465
4.235352,2.740766
4.255371,2.736593
4.27536,2.734204
4.295349,2.743628
4.315369,2.745442
4.335358,2.766757
4.355347,2.785885
4.375366,2.799914
4.395355,2.826906
4.415375,2.85857
4.435364,2.875671
4.455353,2.87963
4.475372,2.893626
4.495361,2.881166
4.51535,2.881392
4.53537,2.906073
4.555359,2.904128
4.575348,2.9174
4.595367,2.908813
4.615356,2.896266
4.635345,2.869506
4.655365,2.861399
4.675354,2.85915
4.695374,2.851797
4.715363,2.836045
4.735352,2.833248
4.755371,2.837004
4.77536,2.838566
4.795349,2.829823
4.815369,2.816993
4.835358,2.818262
4.855347,2.813767
4.875366,2.810666
4.895355,2.793823
4.915375,2.770759
4.935364,2.765285
4.955353,2.743818
4.975372,2.741842
4.995361,2.722046
5.01535,2.710465
5.03537,2.676952
5.055359,2.646344
5.075348,2.637022
5.095367,2.619415
5.115356,2.610678
5.135345,2.603477
5.155365,2.605477
5.175354,2.589551
5.195374,2.570715
5.215363,2.565566
5.235352,2.558209
5.255371,2.55536
5.27536,2.562881
5.295349,2.565062
5.315369,2.562066
5.335358,2.569421
5.355347,2.570967
5.375366,2.574105
5.395355,2.583331
5.415375,2.590433
5.435364,2.601082
5.455353,2.617764
5.475372,2.615188
5.495361,2.62191
5.51535,2.627685
5.53537,2.608844
5.555359,2.599735
5.575348,2.593617
5.595367,2.584582
5.615356,2.586813
5.635345,2.595496
5.655365,2.595038
5.675354,2.607573
5.695374,2.625433
5.715363,2.628745
5.735352,2.629324
5.755371,2.63258
5.77536,2.646452
5.795349,2.649579
5.815369,2.658859
5.835358,2.654899
5.855347,2.671344
5.875366,2.683441
5.895355,2.710449
5.915375,2.726893
5.935364,2.733814
5.955353,2.755404
5.975372,2.757311
5.995361,2.757327
6.01535,2.756808
6.03537,2.755537
6.055359,2.759912
6.075348,2.762995
6.095367,2.764907
6.115356,2.78689
6.135345,2.770904
6.155365,2.772521
6.175354,2.773702
6.195374,2.772466
6.215363,2.776482
6.235352,2.78305
6.255371,2.772401
6.27536,2.771883
6.295349,2.770222
6.315369,2.772894
6.335358,2.776576
6.355347,2.783366
6.375366,2.791872
6.395355,2.789192
6.415375,2.804606
6.435364,2.802783
6.455353,2.809664
6.475372,2.81391
6.495361,2.817113
6.51535,2.785869
6.53537,2.760783
6.555359,2.778573
6.575348,2.769038
6.595367,2.778032
6.615356,2.78927
6.635345,2.77908
6.655365,2.828459
6.675354,2.828459
6.695374,2.82013
6.715363,2.820993
6.735352,2.8258
6.755371,2.834382
6.77536,2.836917
6.795349,2.843405
6.815369,2.846306
6.835358,2.866206
6.855347,2.875891
6.875366,2.878301
6.895355,2.907257
6.915375,2.906193
6.935364,2.905707
6.955353,2.916694
6.975372,2.920133
6.995361,2.918973
7.01535,2.925884
7.03537,2.928617
7.055359,2.953073
7.075348,2.970104
7.095367,2.982316
7.115356,2.99621
7.135345,3.003216
7.155365,3.014337
7.175354,3.035391
7.195374,3.046168
7.215363,3.069466
7.235352,3.090906
7.255371,3.094025
7.27536,3.100109
7.295349,3.115662
7.315369,3.136052
7.335358,3.138564
7.355347,3.155704
7.375366,3.168446
7.395355,3.179071
7.415375,3.192875
7.435364,3.200287
7.455353,3.204443
7.475372,3.204039
7.495361,3.210053
7.51535,3.219605
7.53537,3.229024
7.555359,3.238178
7.575348,3.234873
7.595367,3.237292
7.615356,3.260319
7.635345,3.264582
7.655365,3.280313
7.675354,3.271024
7.695374,3.276449
7.715363,3.286638
7.735352,3.276238
7.755371,3.281051
7.77536,3.281394
7.795349,3.291043
7.815369,3.28943
7.835358,3.293537
7.855347,3.28579
7.875366,3.280777
7.895355,3.273278
7.915375,3.275871
7.935364,3.275399
7.955353,3.275845
7.975372,3.281001
7.995361,3.28408
8.01535,3.288303
8.03537,3.285493
8.055359,3.288839
8.075348,3.289881
8.095367,3.285644
8.115356,3.284724
8.135345,3.27681
8.155365,3.274017
8.175354,3.262615
8.195374,3.262738
8.215363,3.254084
8.235352,3.264291
8.255371,3.277465
8.27536,3.282668
8.295349,3.28801
8.315369,3.313655
8.335358,3.320873
8.355347,3.32422
8.375366,3.344312
8.395355,3.346895
8.415375,3.35043
8.435364,3.344393
8.455353,3.354556
8.475372,3.371708
8.495361,3.387328
8.51535,3.409896
8.53537,3.433616
8.555359,3.436578
8.575348,3.45023
8.595367,3.431499
8.615356,3.437045
8.635345,3.428291
8.655365,3.419424
8.675354,3.416686
8.695374,3.398595
8.715363,3.391294
8.735352,3.387686
8.755371,3.388883
8.77536,3.394981
8.795349,3.394422
8.815369,3.399487
8.835358,3.399014
8.855347,3.38653
8.875366,3.379667
8.895355,3.373799
8.915375,3.361844
8.935364,3.361488
8.955353,3.366615
8.975372,3.368477
8.995361,3.367946
9.01535,3.368147
9.03537,3.359543
9.055359,3.351278
9.075348,3.340088
9.095367,3.326358
9.115356,3.317824
9.135345,3.311743
9.155365,3.309927
9.175354,3.307764
9.195374,3.299201
9.215363,3.29358
9.235352,3.289777
9.255371,3.29403
9.27536,3.28633
9.295349,3.285306
9.315369,3.286258
9.335358,3.283948
9.355347,3.27253
9.375366,3.248838
9.395355,3.240603
9.415375,3.220614
9.435364,3.215232
9.455353,3.203167
9.475372,3.206197
9.495361,3.202801
9.51535,3.190562
9.53537,3.201902
9.555359,3.19853
9.575348,3.173531
9.595367,3.176994
9.615356,3.145957
9.635345,3.135774
9.655365,3.140204
9.675354,3.15537
9.695374,3.150803
9.715363,3.162845
9.735352,3.162844
9.755371,3.196935
9.77536,3.216837
9.795349,3.225155
9.815369,3.276504
9.835358,3.310991
9.855347,3.327783
9.875366,3.346952
9.895355,3.349596
9.915375,3.345602
9.935364,3.348236
9.955353,3.340332
9.975372,3.352962
9.995361,3.350807
10.01535,3.358984
10.03537,3.357842
10.05536,3.381111
10.07535,3.392015
10.09537,3.401283
10.11536,3.434212
10.13535,3.434213
10.15536,3.472376
10.17535,3.487041
10.19537,3.498095
10.21536,3.521835
10.23535,3.547034
10.25537,3.561072
10.27536,3.569097
10.29535,3.562242
10.31537,3.559283
10.33536,3.554985
10.35535,3.502349
10.37537,3.478312
10.39536,3.469253
10.41537,3.438222
10.43536,3.461741
10.45535,3.447864
10.47537,3.428925
10.49536,3.430637
10.51535,3.421758
10.53537,3.404205
10.55536,3.402973
10.57535,3.386887
10.59537,3.384238
10.61536,3.360793
10.63535,3.351372
10.65536,3.346224
10.67535,3.363365
10.69537,3.363835
10.71536,3.368435
10.73535,3.401381
10.75537,3.390321
10.77536,3.402492
10.79535,3.398806
10.81537,3.40372
10.83536,3.407192
10.85535,3.390199
10.87537,3.402129
10.89536,3.406098
10.91537,3.412549
10.93536,3.416432
10.95535,3.418632
10.97537,3.436739
10.99536,3.437817
11.01535,3.455921
11.03537,3.460044
11.05536,3.468111
11.07535,3.483748
11.09537,3.479697
11.11536,3.486803
11.13535,3.508332
11.15536,3.51081
11.17535,3.524415
11.19537,3.526045
11.21536,3.528525
11.23535,3.527105
11.25537,3.529089
11.27536,3.518743
11.29535,3.514386
11.31537,3.510049
11.33536,3.512574
11.35535,3.529341
11.37537,3.53409
11.39536,3.547172
11.41537,3.552873
11.43536,3.568764
11.45535,3.584501
11.47537,3.603204
11.49536,3.614975
11.51535,3.613737
11.53537,3.605593
11.55536,3.607549
11.57535,3.611436
11.59537,3.617486
11.61536,3.621141
11.63535,3.637527
11.65536,3.637527
11.67535,3.643853
11.69537,3.636649
11.71536,3.633904
11.73535,3.627444
11.75537,3.629143
11.77536,3.628647
11.79535,3.634379
11.81537,3.640092
11.83536,3.629388
11.85535,3.638879
11.87537,3.659192
11.89536,3.643881
11.91537,3.660976
11.93536,3.661461
11.95535,3.669278
11.97537,3.671547
11.99536,3.674573
12.01535,3.673955
12.03537,3.670903
12.05536,3.672245
12.07535,3.673773
12.09537,3.674046
12.11536,3.678639
12.13535,3.682043
12.15536,3.670733
12.17535,3.672752
12.19537,3.673883
12.21536,3.669751
12.23535,3.676568
12.25537,3.679295
12.27536,3.684798
12.29535,3.683086
12.31537,3.680648
12.33536,3.674133
12.35535,3.666985
12.37537,3.666426
12.39536,3.661916
12.41537,3.655213
12.43536,3.643981
12.45535,3.637632
12.47537,3.633201
12.49536,3.625239
12.51535,3.623179
12.53537,3.61284
12.55536,3.607727
12.57535,3.60179
12.59537,3.594216
12.61536,3.590265
12.63535,3.555255
12.65536,3.56717
12.67535,3.563372
12.69537,3.566329
12.71536,3.568595
12.73535,3.568737
12.75537,3.583334
12.77536,3.585884
12.79535,3.598171
12.81537,3.598365
12.83536,3.60437
12.85535,3.602156
12.87537,3.604932
12.89536,3.615701
12.91537,3.61341
12.93536,3.633598
12.95535,3.636136
12.97537,3.637487
12.99536,3.637609
13.01535,3.642416
13.03537,3.621204
13.05536,3.613486
13.07535,3.613485
13.09537,3.621238
13.11536,3.622048
13.13535,3.622081
13.15536,3.626218
13.17535,3.636229
13.19537,3.637021
13.21536,3.638438
13.23535,3.635192
13.25537,3.634688
13.27536,3.634964
13.29535,3.630167
13.31537,3.624393
13.33536,3.619582
13.35535,3.629512
13.37537,3.626689
13.39536,3.633479
13.41537,3.633932
13.43536,3.629924
13.45535,3.621212
13.47537,3.602928
13.49536,3.59037
13.51535,3.577119
13.53537,3.566045
13.55536,3.565335
13.57535,3.554088
13.59537,3.557769
13.61536,3.564267
13.63535,3.564666
13.65536,3.570003
13.67535,3.599102
13.69537,3.622499
13.71536,3.614255
13.73535,3.629592
13.75537,3.651439
13.77536,3.661493
13.79535,3.675021
13.81537,3.676546
13.83536,3.682112
13.85535,3.679258
13.87537,3.688318
13.89536,3.685321
13.91537,3.683257
13.93536,3.667686
13.95535,3.664294
13.97537,3.661289
13.99536,3.666481
14.01535,3.66648
14.03537,3.668634
14.05536,3.671435
14.07535,3.67613
14.09537,3.676822
14.11536,3.680293
14.13535,3.675196
14.15536,3.678909
14.17535,3.672408
14.19537,3.676492
14.21536,3.666425
14.23535,3.674466
14.25537,3.676334
14.27536,3.674325
14.29535,3.667949
14.31537,3.674528
14.33536,3.666794
14.35535,3.664679
14.37537,3.654086
14.39536,3.644081
14.41537,3.637112
14.43536,3.630029
14.45535,3.638152
14.47537,3.674432
14.49536,3.674432
14.51535,3.682148
14.53537,3.686937
14.55536,3.699019
14.57535,3.706359
14.59537,3.734855
14.61536,3.742699
14.63535,3.761375
14.65536,3.767324
14.67535,3.770018
14.69537,3.781205
14.71536,3.779575
14.73535,3.787499
14.75537,3.787272
14.77536,3.800418
14.79535,3.797387
14.81537,3.811972
14.83536,3.811301
14.85535,3.81705
14.87537,3.809491
14.89536,3.801983
14.91537,3.805186
14.93536,3.807586
14.95535,3.7895
14.97537,3.803801
14.99536,3.799778
15.01535,3.80605
15.03537,3.810329
15.05536,3.807077
15.07535,3.823959
15.09537,3.819008
15.11536,3.831333
15.13535,3.830012
15.15536,3.834461
15.17535,3.84356
15.19537,3.840855
15.21536,3.847378
15.23535,3.855714
15.25537,3.849306
15.27536,3.836287
15.29535,3.833484
15.31537,3.823682
15.33536,3.822542
15.35535,3.813512
15.37537,3.806078
15.39536,3.800246
15.41537,3.798942
15.43536,3.803672
15.45535,3.802876
15.47537,3.809108
15.49536,3.814876
15.51535,3.82444
15.53537,3.834813
15.55536,3.83819
15.57535,3.843578
15.59537,3.848544
15.61536,3.847871
15.63535,3.851254
15.65536,3.856256
15.67535,3.85873
15.69537,3.856893
15.71536,3.851017
15.73535,3.84395
15.75537,3.825097
15.77536,3.811831
15.79535,3.798285
15.81537,3.798112
15.83536,3.784234
15.85535,3.791685
15.87537,3.793774
15.89536,3.791557
15.91537,3.788794
15.93536,3.785799
15.95535,3.777914
15.97537,3.767024
15.99536,3.763544
16.01535,3.76236
16.03537,3.754418
16.05536,3.744318
16.07535,3.740383
16.09537,3.742865
16.11536,3.742838
16.13535,3.740433
16.15536,3.732504
16.17535,3.730273
16.19537,3.733471
16.21536,3.730558
16.23535,3.73615
16.25537,3.753285
16.27536,3.762188
16.29535,3.781206
16.31537,3.795636
16.33536,3.812092
16.35535,3.820243
16.37537,3.826224
16.39536,3.823038
16.41537,3.825552
16.43536,3.81214
16.45535,3.814693
16.47537,3.825317
16.49536,3.818409
16.51535,3.82163
16.53537,3.826457
16.55536,3.823651
16.57535,3.825016
16.59537,3.838474
16.61536,3.843408
16.63535,3.848117
16.65536,3.848073
16.67535,3.837417
16.69537,3.837416
16.71536,3.799677
16.73535,3.796299
16.75537,3.792301
16.77533,3.785827
16.79535,3.790415
16.81537,3.796264
16.83539,3.789441
16.85535,3.794072
16.87537,3.78964
16.89539,3.783494
16.91534,3.77113
16.93536,3.777623
16.95538,3.775917
16.97534,3.770636
16.99536,3.779002
17.01538,3.783165
17.03534,3.781003
17.05536,3.782885
17.07538,3.781974
17.09534,3.784085
17.11536,3.780999
17.13538,3.774884
17.15533,3.750647
17.17535,3.750932
17.19537,3.744945
17.21533,3.738375
17.23535,3.738434
17.25537,3.742975
17.27533,3.742976
17.29535,3.744434
17.31537,3.756077
17.33539,3.747503
17.35535,3.759781
17.37537,3.745808
17.39539,3.723434
17.41534,3.721601
17.43536,3.761153
17.45538,3.798132
17.47534,3.809601
17.49536,3.819154
17.51538,3.820277
17.53534,3.820076
17.55536,3.793555
17.57538,3.762885
17.59534,3.755127
17.61536,3.736175
17.63538,3.719441
17.65533,3.689249
17.67535,3.681534
17.69537,3.670817
17.71533,3.665119
17.73535,3.64532
17.75537,3.637959
17.77533,3.632864
17.79535,3.629904
17.81537,3.633786
17.83539,3.630672
17.85535,3.627161
17.87537,3.628984
17.89539,3.645018
17.91534,3.657721
17.93536,3.671627
17.95538,3.684331
17.97534,3.682045
17.99536,3.702199
18.01538,3.692457
18.03534,3.697273
18.05536,3.697129
18.07538,3.690379
18.09534,3.682581
18.11536,3.670172
18.13538,3.667054
18.15533,3.654787
18.17535,3.661696
18.19537,3.662214
18.21533,3.657635
18.23535,3.651364
18.25537,3.649129
18.27533,3.648754
18.29535,3.645508
18.31537,3.6455
18.33539,3.644421
18.35535,3.648826
18.37537,3.657191
18.39539,3.660609
18.41534,3.663306
18.43536,3.668458
18.45538,3.668262
18.47534,3.66545
18.49536,3.663605
18.51538,3.661884
18.53534,3.660277
18.55536,3.655644
18.57538,3.651664
18.59534,3.641881
18.61536,3.634214
18.63538,3.629973
18.65533,3.632853
18.67535,3.643282
18.69537,3.643808
18.71533,3.654713
18.73535,3.678756
18.75537,3.679644
18.77533,3.673675
18.79535,3.674919
18.81537,3.680065
18.83539,3.686008
18.85535,3.692762
18.87537,3.695171
18.89539,3.698802
18.91534,3.715613
18.93536,3.722189
18.95538,3.73728
18.97534,3.73918
18.99536,3.741733
19.01538,3.74587
19.03534,3.734224
19.05536,3.738444
19.07538,3.733116
19.09534,3.726652
19.11536,3.734169
19.13538,3.733232
19.15533,3.750599
19.17535,3.748495
19.19537,3.737504
19.21533,3.742557
19.23535,3.739772
19.25537,3.735993
19.27533,3.7375
19.29535,3.747079
19.31537,3.753935
19.33539,3.761686
19.35535,3.763728
19.37537,3.764008
19.39539,3.748685
19.41534,3.73891
19.43536,3.721219
19.45538,3.699966
19.47534,3.699966
19.49536,3.656697
19.51538,3.632053
19.53534,3.634656
19.55536,3.633739
19.57538,3.64103
19.59534,3.636077
19.61536,3.638831
19.63538,3.635796
19.65533,3.63183
19.67535,3.617211
19.69537,3.614451
19.71533,3.606421
19.73535,3.600974
19.75537,3.593009
19.77533,3.585274
19.79535,3.579506
19.81537,3.582544
19.83539,3.580839
19.85535,3.578499
19.87537,3.579842
19.89539,3.56913
19.91534,3.55426
19.93536,3.548091
19.95538,3.547544
19.97534,3.530945
19.99536,3.496001
20.01538,3.493135
20.03534,3.466398
20.05536,3.449517
20.07538,3.437258
20.09534,3.420261
20.11536,3.426438
20.13538,3.424328
20.15533,3.433156
20.17535,3.442866
20.19537,3.45058
20.21533,3.469748
20.23535,3.482792
20.25537,3.48418
20.27533,3.498685
20.29535,3.516664
20.31537,3.530488
20.33539,3.560628
20.35535,3.56712
20.37537,3.560746
20.39539,3.557558
20.41534,3.559353
20.43536,3.567655
20.45538,3.564606
20.47534,3.581484
20.49536,3.565862
20.51538,3.567664
20.53534,3.575406
20.55536,3.5656
20.57538,3.556105
20.59534,3.549311
20.61536,3.559629
20.63538,3.560546
20.65533,3.56512
20.67535,3.558661
20.69537,3.5643
20.71533,3.563
20.73535,3.570867
20.75537,3.571533
20.77533,3.580146
20.79535,3.57602
20.81537,3.572809
20.83539,3.562301
20.85535,3.555147
20.87537,3.545137
20.89539,3.551535
20.91534,3.566506
20.93536,3.607681
20.95538,3.601038
20.97534,3.630492
20.99536,3.643468
21.01538,3.665427
21.03534,3.660585
21.05536,3.662418
21.07538,3.648912
21.09534,3.640603
21.11536,3.644595
21.13538,3.639953
21.15533,3.642649
21.17535,3.645911
21.19537,3.653956
21.21533,3.671767
21.23535,3.679541
21.25537,3.692244
21.27533,3.68656
21.29535,3.675072
21.31537,3.672093
21.33539,3.674971
21.35535,3.676286
21.37537,3.685164
21.39539,3.688237
21.41534,3.706438
21.43536,3.698011
21.45538,3.71648
21.47534,3.712916
21.49536,3.714563
21.51538,3.730902
21.53534,3.736561
21.55536,3.734396
21.57538,3.734499
21.59534,3.7384
21.61536,3.749334
21.63538,3.77863
21.65533,3.782996
21.67535,3.789547
21.69537,3.786145
21.71533,3.793792
21.73535,3.783302
21.75537,3.785411
21.77533,3.782325
21.79535,3.769394
21.81537,3.774413
21.83539,3.777919
21.85535,3.771283
21.87537,3.777988
21.89539,3.79456
21.91534,3.796392
21.93536,3.818758
21.95538,3.818702
21.97534,3.853261
21.99536,3.864495
22.01538,3.862418
22.03534,3.869216
22.05536,3.865507
22.07538,3.866462
22.09534,3.865885
22.11536,3.872614
22.13538,3.875548
22.15533,3.873476
22.17535,3.865354
22.19537,3.87457
22.21533,3.855336
22.23535,3.854326
22.25537,3.847389
22.27533,3.854352
22.29535,3.854129
22.31537,3.866099
22.33539,3.87857
22.35535,3.885249
22.37537,3.883745
22.39539,3.891068
22.41534,3.901109
22.43536,3.915917
22.45538,3.932475
22.47534,3.946188
22.49536,3.949769
22.51538,3.964792
22.53534,3.955112
22.55536,3.966202
22.57538,3.988562
22.59534,3.99246
22.61536,3.991983
22.63538,3.987019
22.65533,3.98352
22.67535,3.967581
22.69537,3.947859
22.71533,3.944636
22.73535,3.936568
22.75537,3.945048
22.77533,3.940459
22.79535,3.935925
22.81537,3.933296
22.83539,3.930898
22.85535,3.91921
22.87537,3.912479
22.89539,3.922711
22.91534,3.909462
22.93536,3.898254
22.95538,3.887852
22.97534,3.876257
22.99536,3.879035
23.01538,3.881608
23.03534,3.891105
23.05536,3.894803
23.07538,3.895203
23.09534,3.890457
23.11536,3.868238
23.13538,3.867179
23.15533,3.840972
23.17535,3.833834
23.19537,3.833412
23.21533,3.837918
23.23535,3.833513
23.25537,3.839387
23.27533,3.835574
23.29535,3.840709
23.31537,3.829259
23.33539,3.832881
23.35535,3.823259
23.37537,3.834211
23.39539,3.838054
23.41534,3.841539
23.43536,3.843207
23.45538,3.849601
23.47534,3.856307
23.49536,3.868211
23.51538,3.874773
23.53534,3.869773
23.55536,3.867794
23.57538,3.869144
23.59534,3.884657
23.61536,3.879666
23.63538,3.886163
23.65533,3.887046
23.67535,3.87513
23.69537,3.876524
23.71533,3.883582
23.73535,3.884151
23.75537,3.887541
23.77533,3.882942
23.79535,3.880828
23.81537,3.881957
23.83539,3.883927
23.85535,3.883056
23.87537,3.874676
23.89539,3.871141
23.91534,3.881648
23.93536,3.878382
23.95538,3.867147
23.97534,3.871293
23.99536,3.890817
24.01538,3.896175
24.03534,3.896175
24.05536,3.891566
24.07538,3.859567
24.09534,3.842201
24.11536,3.838782
24.13538,3.794363
24.15533,3.80771
24.17535,3.798723
24.19537,3.797572
24.21533,3.796174
24.23535,3.809656
24.25537,3.814037
24.27533,3.813621
24.29535,3.780486
24.31537,3.78348
24.33539,3.764749
24.35535,3.767905
24.37537,3.770549
24.39539,3.754078
24.41534,3.761901
24.43536,3.760617
24.45538,3.758002
24.47534,3.747279
24.49536,3.744804
24.51538,3.746005
24.53534,3.74138
24.55536,3.733946
24.57538,3.730571
24.59534,3.740177
24.61536,3.771272
24.63538,3.773052
24.65533,3.79753
24.67535,3.813457
24.69537,3.82479
24.71533,3.838793
24.73535,3.837077
24.75537,3.833776
24.77533,3.835549
24.79535,3.826129
24.81537,3.825022
24.83539,3.811218
24.85535,3.830057
24.87537,3.816676
24.89539,3.824467
24.91534,3.8275
24.93536,3.834192
24.95538,3.83458
24.97534,3.834975
24.99536,3.830859
25.01538,3.81284
25.03534,3.801693
25.05536,3.800985
25.07538,3.790573
25.09534,3.806542
25.11536,3.81406
25.13538,3.817012
25.15533,3.822031
25.17535,3.816143
25.19537,3.794536
25.21533,3.777794
25.23535,3.774894
25.25537,3.765847
25.27533,3.771855
25.29535,3.760128
25.31537,3.771268
25.33539,3.765532
25.35535,3.769928
25.37537,3.783368
25.39539,3.773192
25.41534,3.771781
25.43536,3.77441
25.45538,3.783719
25.47534,3.782336
25.49536,3.774841
25.51538,3.794674
25.53534,3.78962
25.55536,3.797872
25.57538,3.81983
25.59534,3.823282
25.61536,3.838562
25.63538,3.842225
25.65533,3.830999
25.67535,3.853591
25.69537,3.863352
25.71533,3.873198
25.73535,3.884185
25.75537,3.890887
25.77533,3.90023
25.79535,3.895807
25.81537,3.924957
25.83539,3.921978
25.85535,3.928966
25.87537,3.935003
25.89539,3.935554
25.91534,3.932236
25.93536,3.936481
25.95538,3.926482
25.97534,3.928409
25.99536,3.919285
26.01538,3.926425
26.03534,3.928156
26.05536,3.94129
26.07538,3.94427
26.09534,3.952203
26.11536,3.955585
26.13538,3.955882
26.15533,3.968876
26.17535,3.964901
26.19537,3.984224
26.21533,3.986392
26.23535,3.990611
26.25537,3.985626
26.27533,3.985049
26.29535,3.991046
26.31537,3.991557
26.33539,3.990654
26.35535,3.985223
26.37537,3.982282
26.39539,3.9753
26.41534,3.973111
26.43536,3.969122
26.45538,3.965659
26.47534,3.971439
26.49536,3.966319
26.51538,3.966728
26.53534,3.960819
26.55536,3.952921
26.57538,3.940503
26.59534,3.930934
26.61536,3.924662
26.63538,3.916687
26.65533,3.910831
26.67535,3.903299
26.69537,3.894985
26.71533,3.885278
26.73535,3.877544
26.75537,3.878734
26.77533,3.878477
26.79535,3.881789
26.81537,3.87422
26.83539,3.872351
26.85535,3.867229
26.87537,3.841048
26.89539,3.821344
26.91534,3.82364
26.93536,3.820297
26.95538,3.821206
26.97534,3.822469
26.99536,3.820127
27.01538,3.819052
27.03534,3.82235
27.05536,3.815313
27.07538,3.810007
27.09534,3.813535
27.11536,3.811574
27.13538,3.815482
27.15533,3.807182
27.17535,3.805376
27.19537,3.806503
27.21533,3.812588
27.23535,3.82045
27.25537,3.83892
27.27533,3.835772
27.29535,3.846702
27.31537,3.853281
27.33539,3.842733
27.35535,3.84491
27.37537,3.842003
27.39539,3.834493
27.41534,3.836315
27.43536,3.822612
27.45538,3.81263
27.47534,3.813614
27.49536,3.801747
27.51538,3.797213
27.53534,3.79418
27.55536,3.780273
27.57538,3.778572
27.59534,3.761579
27.61536,3.759582
27.63538,3.762407
27.65533,3.751425
27.67535,3.748719
27.69537,3.74287
27.71533,3.744132
27.73535,3.74748
27.75537,3.745002
27.77533,3.734983
27.79535,3.695282
27.81537,3.695192
27.83539,3.682094
27.85535,3.677485
