time,angle
6.286041,1.436951
6.30603,1.434265
6.32605,1.44165
6.346039,1.455566
6.366028,1.46051
6.386047,1.470093
6.406036,1.477814
6.426056,1.483948
6.446045,1.49472
6.466034,1.505402
6.486053,1.506134
6.506042,1.509918
6.526031,1.511749
6.546051,1.506287
6.56604,1.503998
6.586029,1.509094
6.606049,1.510925
6.626038,1.512787
6.646057,1.517242
6.666046,1.529785
6.686035,1.53653
6.706055,1.536926
6.726044,1.543182
6.746033,1.543488
6.766052,1.546631
6.786041,1.547394
6.80603,1.553619
6.82605,1.549042
6.846039,1.556458
6.866028,1.555298
6.886047,1.563354
6.906036,1.570587
6.926056,1.584595
6.946045,1.593658
6.966034,1.598175
6.986053,1.60144
7.006042,1.606781
7.026031,1.616943
7.046051,1.632294
7.06604,1.628601
7.086029,1.641937
7.106049,1.648376
7.126038,1.650208
7.146057,1.661346
7.166046,1.667542
7.186035,1.666992
7.206055,1.666321
7.226044,1.666107
7.246033,1.655365
7.266052,1.645569
7.286041,1.646545
7.30603,1.627838
7.32605,1.631775
7.346039,1.633087
7.366028,1.637085
7.386047,1.645233
7.406036,1.648438
7.426056,1.654663
7.446045,1.66098
7.466034,1.676392
7.486053,1.694427
7.506042,1.708557
7.526031,1.711121
7.546051,1.731903
7.56604,1.742645
7.586029,1.801941
7.606049,1.846375
7.626038,1.846313
7.646057,1.893768
7.666046,1.932465
7.686035,1.963501
7.706055,2.001434
7.726044,2.05423
7.746033,2.136597
7.766052,2.283478
7.786041,2.358795
7.80603,2.50882
7.82605,2.533997
7.846039,2.574768
7.866028,2.67627
7.886047,2.707703
7.906036,2.734924
7.926056,2.781921
7.946045,2.79306
7.966034,2.852631
7.986053,2.896515
8.006042,3.051666
8.026031,3.191986
8.046051,3.264343
8.06604,3.603394
8.086029,4.08374
8.106049,4.250854
8.126038,4.479736
8.146057,4.657776
8.166046,5.051575
8.186035,5.568726
8.206055,6.046234
8.226044,6.509216
8.246033,6.979004
8.266052,7.418152
8.286041,7.73114
8.30603,8.116211
8.32605,8.292816
8.346039,8.776855
8.366028,9.141754
8.386047,9.420593
8.406036,9.559418
8.426056,9.677673
8.446045,9.610992
8.466034,9.495453
8.486053,9.343872
8.506042,9.190765
8.526031,8.918396
8.546051,8.752411
8.56604,8.590057
8.586029,8.334503
8.606049,8.208862
8.626038,8.107849
8.646057,7.966003
8.666046,7.852325
8.686035,7.843079
8.706055,7.85434
8.726044,7.817139
8.746033,7.572083
8.766052,7.490662
8.786041,7.403107
8.80603,7.446411
8.82605,7.561371
8.846039,7.799561
8.866028,8.241058
8.886047,8.676331
8.906036,8.774384
8.926056,8.470276
8.946045,8.112427
8.966034,7.687866
8.986053,7.224487
9.006042,7.007874
9.026031,6.96225
9.046051,7.066406
9.06604,7.212097
9.086029,7.296967
9.106049,7.296967
9.126038,7.415497
9.146057,7.542542
9.166046,7.534485
9.186035,7.576874
9.206055,7.611542
9.226044,7.63913
9.246033,7.620605
9.266052,7.585999
9.286041,7.573578
9.30603,7.531799
9.32605,7.47821
9.346039,7.363678
9.366028,7.306091
9.386047,7.194672
9.406036,7.177338
9.426056,7.025848
9.446045,6.964203
9.466034,6.88504
9.486053,6.838776
9.506042,6.679535
9.526031,6.585815
9.546051,6.497192
9.56604,6.419983
9.586029,6.333832
9.606049,6.318665
9.626038,6.29837
9.646057,6.303101
9.666046,6.311035
9.686035,6.309753
9.706055,6.327148
9.726044,6.328735
9.746033,6.358124
9.766052,6.363434
9.786041,6.360687
9.80603,6.368286
9.82605,6.37146
9.846039,6.357452
9.866028,6.356201
9.886047,6.309204
9.906036,6.260468
9.926056,6.230408
9.946045,6.225983
9.966034,6.217957
9.986053,6.220917
10.00604,6.232819
10.02603,6.26004
10.04605,6.276825
10.06604,6.298309
10.08603,6.304779
10.10605,6.326813
10.12604,6.350861
10.14606,6.367371
10.16605,6.368744
10.18604,6.366119
10.20605,6.364899
10.22604,6.375763
